-36.85095338, 174.76143658 
-41.12908835, 173.01012537 
-41.33734427, 173.18062213 
-41.17247402, 175.08070383 
-40.34720072, 175.63114305 
-37.78043894, 175.27179642 
-36.85720339, 174.76483283 
-36.75653691, 174.75105267 
-41.30270784, 174.76418286 
-36.85253601, 174.63491203 
-40.20953706, 176.10509465 
-45.10135156, 170.95964238 
-36.86353388, 174.84125670 
-36.72926555, 174.71864216 
-36.92632870, 174.78582500 
-39.50324722, 176.89764641 
-39.53063759, 176.84494549 
-36.97939935, 174.87463659 
-45.86236042, 170.51022776 
-40.35040915, 175.62433321 
-41.28860671, 174.77504021 
-43.53833964, 172.60399432 
-37.70427950, 176.30421175 
-43.52937881, 172.65044846 
-36.84657299, 174.77294356 
-36.88517532, 174.76096591 
-37.39008957, 175.83928308 
-36.92011139, 174.81365438 
-41.24638378, 174.78183330 
-36.84340071, 174.76200344 
-41.51714205, 173.95698206 
-37.72014040, 176.26822506 
-38.21362375, 175.85381306 
-41.28016252, 173.26863741 
-39.53205040, 176.86017879 
-43.56177666, 172.58099592 
-43.65416036, 172.51108192 
-41.20896758, 174.90556477 
-36.77149823, 174.72523146 
-44.38403760, 171.23204137 
-37.72608096, 176.13284317 
-36.89681144, 174.80659381 
-36.91490412, 174.65808680 
-45.02735198, 169.22802946 
-37.79026283, 175.30833214 
-39.51725245, 176.87747565 
-41.27378520, 173.27616923 
-37.69632889, 176.16054915 
-43.53986389, 172.64594434 
-36.76077424, 174.73499502 
-36.89758428, 174.84544133 
-41.12047600, 175.11380463 
-43.54016237, 172.65822122 
-36.86287357, 174.78109380 
-36.97205283, 174.81849234 
-43.55402239, 172.62732788 
-45.25067184, 169.35211138 
-39.06165314, 174.08486574 
-36.88618996, 174.74350722 
-36.69524602, 174.74294552 
-43.51847337, 172.59039001 
-43.52710105, 172.57358829 
-41.24369711, 173.32522432 
-39.94826857, 175.02112295 
-41.30030574, 174.76869266 
-37.75254118, 175.24065064 
-39.15623203, 174.20578966 
-43.53957320, 172.60398624 
-43.52892844, 172.62758142 
-36.85832964, 174.76364733 
-39.05149277, 174.10840085 
-41.30717842, 174.77628440 
-43.55731309, 172.59927667 
-37.89828482, 175.47397789 
-37.78017395, 175.29845834 
-36.77224279, 174.76357758 
-39.52062676, 176.85594039 
-41.24448585, 174.95217097 
-36.72445514, 174.72342813 
-36.72063886, 174.55691325 
-43.50680468, 172.72627583 
-37.65049989, 176.19978382 
-40.38828972, 175.63764277 
-36.77019479, 174.72995270 
-39.62381287, 176.85763957 
-43.59032881, 172.56886832 
-37.78712907, 175.23914020 
-40.35345457, 175.62667663 
-41.21703942, 174.89073313 
-45.86738611, 170.51574956 
-37.07423091, 174.93214169 
-36.97864970, 174.87302294 
-43.52933748, 172.60199890 
-43.54005227, 172.61775940 
-37.03643141, 174.86336762 
-40.29047315, 175.71899812 
-36.85790254, 174.76145027 
-43.51003272, 172.56266075 
-41.27988038, 174.78076193 
-43.49934038, 172.58569535 
-36.83018515, 174.80359032 
-36.88666931, 174.77081846 
-46.40266575, 168.36670573 
-41.28331410, 173.28044867 
-41.27618226, 173.28681818 
-38.15566381, 176.22032927 
-36.87599333, 174.75102790 
-36.78066321, 174.72162707 
-41.25789477, 174.78650279 
-36.86172334, 174.82188623 
-44.40050358, 171.24370109 
-39.92701266, 175.04446195 
-36.85565947, 174.77106723 
-36.86003352, 174.76726470 
-40.22601825, 175.57594760 
-38.64839154, 178.01855792 
-45.07408016, 170.94431386 
-36.88706622, 174.78944307 
-43.51858023, 172.63807571 
-38.13785341, 176.24710462 
-41.52857113, 173.85659618 
-36.87254940, 174.76205587 
-36.86285932, 174.85622671 
-37.79533845, 175.32014145 
-35.72594284, 174.32658943 
-43.56471470, 172.63706905 
-36.90261981, 174.74238838 
-36.84830144, 174.83191916 
-36.62579999, 174.59865118 
-36.97003246, 174.78593590 
-39.65545721, 176.78092499 
-37.72489259, 176.16817269 
-38.68728864, 176.07777025 
-38.65858445, 178.01520573 
-37.81028204, 175.28544371 
-36.90772358, 174.77511002 
-37.78975781, 175.31019003 
-37.79050777, 175.29210163 
-36.87020271, 174.61911122 
-43.48445058, 172.61498151 
-41.52826749, 173.95788911 
-36.79820241, 174.75622632 
-41.20817829, 174.91350915 
-40.36276550, 175.59971862 
-43.55831156, 172.62008312 
-42.47762170, 171.18438998 
-41.51179368, 173.95457854 
-41.20204136, 174.94859537 
-43.38432747, 172.65635727 
-39.94025750, 175.01452038 
-36.87402882, 174.71015692 
-40.96270019, 175.61288835 
-43.56151116, 172.52898092 
-40.86969925, 175.05713298 
-37.22745798, 174.83757084 
-36.84939827, 174.75932604 
-39.68360030, 176.87459564 
-41.24785231, 174.78704077 
-41.21964175, 174.87370170 
-40.35151448, 175.58527554 
-36.97564679, 174.85590774 
-36.90848919, 174.78356822 
-43.58135624, 172.56060890 
-39.52411373, 176.86158784 
-36.91360342, 174.67242658 
-38.17099455, 176.33776026 
-37.77751053, 175.27037840 
-45.87244375, 170.47264184 
-43.59469863, 172.38625091 
-38.65473902, 178.02484678 
-39.51603662, 176.91690913 
-41.30048143, 174.77775093 
-41.31323275, 174.77968620 
-36.85084387, 174.84643658 
-39.93353340, 175.05982240 
-43.49505635, 172.64811097 
-38.14616792, 176.28018062 
-36.75307146, 174.75072746 
-37.01638692, 174.86963300 
-37.66461258, 176.20827855 
-38.01027471, 177.29131388 
-36.74715797, 174.74217029 
-41.27255427, 174.75635079 
-35.10978393, 173.26242922 
-38.91411292, 175.73999750 
-36.87954218, 174.86605502 
-35.73888233, 174.30994047 
-37.63692234, 176.18780319 
-36.95927497, 174.90340048 
-45.87467701, 170.50832444 
-36.78438377, 174.73911317 
-43.53050801, 172.60199120 
-37.74889783, 175.27837844 
-36.87208098, 174.66837943 
-37.73474419, 176.12316836 
-36.91454198, 174.76878006 
-43.56723145, 172.63006982 
-43.54481946, 172.60828441 
-37.01421040, 175.00299001 
-43.54416178, 172.61081387 
-41.27598128, 174.77252516 
-39.67040381, 176.87573360 
-36.86499481, 174.77546692 
-37.79755467, 175.31054651 
-43.56288491, 172.61446996 
-39.53719350, 176.84850646 
-41.29630027, 174.78485110 
-40.36170900, 175.57811702 
-40.35368650, 175.61366350 
-36.83646365, 174.62578946 
-39.64660713, 176.84818950 
-43.51278281, 172.58049375 
-41.27802600, 173.28066486 
-36.88095986, 174.77591510 
-39.50700834, 176.88324201 
-41.30606662, 173.23240453 
-36.85184766, 174.81521398 
-40.22494055, 175.56729269 
-40.38621126, 175.64502999 
-37.78973479, 175.28178988 
-36.87956788, 174.81788960 
-41.30140553, 174.77973487 
-43.52974476, 172.60001614 
-37.78388338, 175.26279568 
-37.78248733, 175.27864893 
-36.61011379, 174.68703578 
-40.34941640, 175.62956916 
-43.53891624, 172.57888920 
-36.84046612, 175.69665314 
-36.86223802, 174.77054605 
-38.66295597, 178.02410171 
-39.51688301, 176.89872345 
-41.27438048, 173.28690582 
-36.77045608, 174.54881113 
-43.53450741, 172.56769441 
-35.26516568, 173.90181728 
-37.74960925, 175.26625670 
-43.50804529, 172.66161896 
-38.13487781, 176.25370239 
-36.76398643, 174.74830930 
-37.78055388, 175.24937600 
-40.34152109, 175.63293526 
-35.28176246, 174.09248449 
-43.52631938, 172.65706190 
-36.85790893, 174.76223558 
-41.26568351, 174.78318153 
-39.56763755, 176.92109523 
-38.65695309, 177.99551236 
-37.78441517, 175.26607063 
-43.55796059, 172.63961061 
-41.33737076, 173.18095685 
-43.55111385, 172.51664489 
-36.81444681, 174.64127616 
-43.51095129, 172.62068961 
-36.85640583, 174.75722097 
-45.90123987, 170.50509881 
-39.94449896, 175.02341138 
-36.83662079, 174.61027295 
-36.87861716, 174.76133138 
-36.89598245, 174.73153141 
-43.52882382, 172.61236042 
-36.85477448, 174.76754736 
-38.14774863, 176.27648674 
-43.53270368, 172.60419209 
-39.62127158, 176.86606974 
-41.47745405, 173.96366815 
-43.89174367, 171.75415145 
-37.78809709, 175.26767063 
-43.53910808, 172.57476618 
-41.21782912, 174.91597340 
-41.17296084, 172.96308950 
-39.92653983, 175.00864190 
-43.47745181, 172.61694250 
-36.85320501, 174.80004858 
-36.86298325, 174.75738283 
-43.59365459, 172.58186500 
-35.74878819, 174.30434080 
-36.90467126, 174.93310862 
-43.52365739, 172.68642875 
-36.84880109, 174.78306634 
-39.91937264, 175.04550996 
-36.90796702, 174.88507575 
-36.87384421, 174.82671778 
-43.53990362, 172.62179543 
-45.88849831, 170.50032075 
-36.87485481, 174.78453581 
-38.66989212, 177.96598820 
-36.75533136, 174.70372037 
-37.55041239, 175.91638640 
-43.53957320, 172.60398624 
-43.56285735, 172.61430917 
-46.39465231, 168.36553812 
-41.26620232, 173.28653575 
-36.78094060, 174.75445401 
-40.96202448, 175.62715546 
-45.88418958, 170.49797518 
-37.80267365, 175.28093880 
-43.53540319, 172.65062407 
-41.14909875, 174.83326136 
-41.26901888, 173.28406474 
-37.69910442, 176.27141639 
-36.97185919, 174.88577461 
-43.54500718, 172.52480169 
-41.29571505, 174.78309145 
-41.28386943, 173.24639318 
-36.64981316, 174.65539359 
-43.49781828, 172.60858839 
-36.87402866, 174.71016813 
-43.52533034, 172.66055714 
-43.63568259, 172.48812334 
-43.43713451, 172.63757303 
-40.37200152, 175.60238206 
-35.10341598, 173.25906220 
-39.03304206, 177.41842291 
-45.90174317, 170.47435441 
-43.57708290, 172.63034392 
-43.53940002, 172.57096424 
-40.22490819, 175.56712695 
-37.79327038, 175.18079711 
-45.87016723, 170.50748243 
-41.51370394, 173.95557727 
-37.74203743, 175.25603948 
-36.85071941, 174.73444645 
-36.85088027, 174.76454162 
-39.05613705, 174.07626371 
-41.25906592, 174.78822967 
-39.50972259, 176.89872960 
-40.94741607, 175.66321124 
-36.89343044, 174.64081149 
-36.86129211, 174.74369282 
-40.36370055, 175.59458496 
-41.27041268, 174.95351621 
-43.60057215, 172.51203649 
-45.90252045, 170.45908047 
-39.52704884, 176.85999448 
-41.22926152, 174.90498472 
-41.20357749, 174.91988683 
-37.78532495, 175.28613928 
-41.21193393, 174.89118250 
-41.31691915, 174.80325032 
-36.84768525, 174.78354510 
-37.75638083, 175.28378369 
-41.31994411, 174.77787354 
-43.31741098, 172.65508213 
-38.08565296, 176.21208884 
-41.52226101, 173.96096465 
-38.14409069, 176.25707801 
-37.20353600, 174.89544614 
-36.92691370, 174.65459712 
-39.50800118, 176.88721563 
-39.50793159, 176.88714199 
-37.00224733, 174.79479181 
-37.20677596, 174.88953268 
-39.51638614, 176.89420711 
-38.65322815, 178.02334006 
-41.27637142, 173.28681901 
-39.63900188, 176.84014888 
-41.29670306, 174.78094468 
-36.94471176, 174.77226234 
-37.66574648, 175.14790132 
-43.53699886, 172.60684980 
-41.28063024, 173.27275902 
-45.04600483, 169.19553934 
-41.28916163, 174.77468505 
-46.42888016, 168.31080863 
-35.33421590, 174.04710944 
-36.89014475, 174.75222642 
-37.71460580, 176.14083172 
-37.75306572, 175.27394375 
-43.54507373, 172.65957988 
-41.11086244, 174.86188739 
-37.78699594, 175.30305268 
-41.12605376, 175.05444747 
-36.98438085, 174.88845431 
-40.90019547, 174.99062452 
-36.84764601, 174.82941378 
-36.89684589, 174.83083467 
-40.34427581, 175.61036870 
-45.88019853, 170.49780649 
-36.96945680, 174.86095821 
-37.71489306, 176.15065447 
-43.49505635, 172.64811097 
-37.79367970, 175.29349423 
-36.87053701, 174.77734528 
-36.85841832, 174.78247098 
-46.09816161, 168.94562068 
-40.62258450, 175.28807188 
-35.70262373, 174.31552567 
-40.34544156, 175.62650688 
-38.65672248, 178.03377047 
-36.90208572, 174.74254458 
-37.20417116, 174.90080283 
-40.94763934, 175.65118665 
-41.22377273, 174.85890723 
-37.70275025, 175.20106362 
-39.49776594, 176.89485203 
-46.41796502, 168.35689542 
-39.51725245, 176.87747565 
-36.91308447, 174.90216193 
-43.55881285, 172.52969531 
-37.06551163, 174.94395458 
-45.90012515, 170.49201213 
-46.39516836, 168.36561142 
-40.88940114, 174.98192101 
-37.73120290, 175.27352430 
-36.77779429, 174.74468999 
-36.87001307, 174.86216600 
-36.89026330, 174.73678848 
-36.78335445, 174.77280804 
-43.53964287, 172.65613235 
-44.68612791, 169.13284183 
-39.90243727, 175.06423624 
-36.94676028, 174.91153350 
-41.14924641, 174.83303906 
-36.84984623, 174.85897372 
-36.85968945, 174.75276454 
-43.47983683, 172.61660594 
-37.08036554, 174.94226408 
-39.50724892, 176.89917250 
-36.84717037, 174.77217230 
-37.96052800, 176.99097377 
-45.87850823, 170.47661935 
-43.53187498, 172.65705518 
-43.56974694, 172.75948887 
-38.00898029, 175.32997123 
-41.28877029, 174.77202336 
-43.53284130, 172.60233476 
-40.21073148, 176.09278986 
-41.28953257, 173.27163763 
-36.82262864, 174.80439952 
-43.53932472, 172.69304378 
-36.84837752, 174.79205109 
-43.50684096, 172.72638700 
-36.87317157, 174.83585626 
-37.07518529, 174.93551791 
-36.86686734, 174.75682117 
-36.85841060, 174.78418695 
-36.86770707, 174.64722765 
-40.35956754, 175.62166229 
-36.63229881, 174.73769035 
-46.41785098, 168.35365139 
-39.06756201, 174.04163297 
-41.53531279, 173.95009316 
-36.88419697, 174.73372247 
-40.34922873, 175.62355749 
-41.31311626, 174.77964719 
-43.52655145, 172.65044004 
-37.79695151, 175.28093310 
-43.53034492, 172.61217742 
-43.89141433, 171.74790840 
-37.68240871, 176.16624974 
-36.74572456, 174.75994634 
-37.78956846, 175.27548261 
-44.37612936, 171.24522081 
-39.62658074, 176.82546147 
-40.45659729, 175.23094287 
-36.89325165, 174.77668245 
-36.85791251, 174.76077750 
-36.87812168, 174.75033600 
-45.86998119, 170.50926884 
-35.73039529, 174.31685578 
-45.85508637, 170.51884812 
-36.86280932, 174.78117083 
-45.89706631, 170.48593646 
-40.35724729, 175.58389324 
-36.95771190, 174.83378495 
-38.65344624, 178.00275505 
-40.35996106, 175.64314366 
-41.28870673, 174.72341835 
-36.94296441, 174.84437960 
-40.35128570, 175.62500299 
-41.27924622, 173.25158203 
-44.74603495, 169.12667090 
-38.14459824, 176.24689052 
-36.87399248, 174.77712245 
-37.74311949, 175.22901824 
-37.80112833, 175.32265081 
-45.89354174, 170.49758076 
-37.80853349, 175.28638930 
-36.93840389, 174.65409325 
-41.25051086, 174.77297041 
-36.81008158, 174.72549171 
-37.78319110, 175.25801711 
-37.71844392, 176.13745512 
-37.05779234, 174.93981031 
-45.89597652, 170.50725540 
-37.13889987, 175.54078150 
-36.84863483, 174.75670660 
-41.28205755, 173.27858043 
-36.87948547, 174.79186911 
-41.29009436, 174.77143820 
-36.91875136, 174.69143185 
-37.78675037, 175.30408969 
-36.89455852, 174.68640886 
-40.37591726, 175.58201550 
-39.51639192, 176.85897350 
-36.80832968, 174.69943519 
-45.86911003, 170.51142083 
-40.36115818, 175.62658717 
-36.92263977, 174.56425596 
-43.56175027, 172.66903257 
-41.31206409, 174.79346408 
-41.11276059, 175.09535923 
-39.07899434, 174.07955894 
-36.85258938, 174.80557474 
-43.55594974, 172.67467286 
-36.92037679, 174.87719783 
-37.75951924, 175.25982821 
-36.87318612, 174.83608099 
-35.68602267, 174.32650272 
-40.34935553, 175.62352709 
-46.39653274, 168.37505787 
-46.39112695, 168.38449138 
-40.36005623, 175.60282913 
-40.94509836, 175.66917619 
-37.68565421, 176.16952825 
-36.84496846, 174.77355695 
-36.37245959, 174.70283282 
-36.89054547, 174.81852025 
-39.51132410, 176.87672703 
-36.95434172, 174.82613466 
-36.90767051, 174.83669406 
-36.88212269, 174.84045763 
-43.49044975, 172.61034269 
-43.52435627, 172.65699877 
-38.68752711, 176.06938956 
-38.62277933, 176.03660578 
-36.98894565, 174.90005001 
-36.99416581, 174.78620808 
-39.06293051, 174.03959999 
-37.02272089, 174.88685155 
-40.35724729, 175.58389324 
-41.52438793, 173.95758020 
-43.51885892, 172.55156003 
-36.85000735, 174.62870075 
-38.66412327, 178.02271346 
-43.49481093, 172.60338836 
-43.55039699, 172.63674644 
-36.85371523, 174.63698972 
-45.86891448, 170.51070803 
-41.30495333, 174.77863686 
-36.88550184, 174.80289373 
-36.88149126, 174.80465072 
-36.99451869, 174.88573860 
-37.02468486, 174.89538703 
-36.99852395, 175.03868222 
-40.21445765, 175.57973954 
-41.21290756, 174.89769932 
-38.13677206, 176.24711368 
-36.95478044, 174.90938680 
-38.22016123, 175.86283975 
-37.76513851, 175.27827520 
-39.61480082, 176.85455337 
-43.51927203, 172.57243084 
-41.29042452, 174.77397886 
-36.78202921, 174.73740152 
-40.63135827, 175.29441316 
-37.20320613, 174.90533063 
-43.48458121, 172.61634097 
-36.87939578, 174.74030092 
-36.85347317, 174.77924930 
-36.84260792, 174.76440755 
-35.73435633, 174.29664157 
-44.39040757, 171.23410952 
-41.30270784, 174.76418286 
-38.71560216, 176.08261896 
-35.72975378, 174.32682954 
-36.88970807, 174.70982219 
-36.77778765, 174.56165423 
-45.89639751, 170.50098450 
-41.31226333, 174.81579683 
-43.89141433, 171.74790840 
-43.48907513, 172.56617588 
-39.03510147, 174.14206636 
-41.33328579, 173.17805346 
-35.72266201, 174.32569478 
-45.85205968, 170.52329778 
-36.79964859, 174.71831970 
-36.59623347, 174.69838169 
-39.57119298, 176.78664854 
-36.84768525, 174.78354510 
-41.27611887, 174.78169844 
-37.79751419, 175.31077238 
-37.38062647, 175.67083222 
-39.49598173, 176.90292461 
-41.28997794, 173.24155540 
-41.34250272, 173.18809471 
-41.25822509, 174.78146276 
-43.55515446, 172.59230825 
-37.73405826, 175.22353823 
-37.03154726, 174.86903787 
-36.91144218, 174.87107482 
-36.86193841, 174.61305885 
-41.33744923, 174.78109818 
-43.53266576, 172.67185252 
-46.41185105, 168.35374563 
-43.51275775, 172.58102592 
-38.16043119, 176.23631982 
-38.69062730, 176.07106246 
-36.91619083, 174.87230213 
-45.84839454, 170.62014840 
-41.31702158, 174.80361155 
-35.90279071, 174.26470055 
-41.19719565, 174.93790989 
-45.87812738, 170.50475518 
-38.13979317, 176.25155961 
-41.18153328, 174.98018907 
-37.02644195, 175.51621252 
-38.00217075, 177.26505937 
-40.35549129, 175.62226966 
-39.92425343, 175.03744122 
-36.88339025, 174.75612258 
-43.47861046, 172.55635872 
-39.91758441, 175.04729360 
-43.52723075, 172.60207463 
-43.56752582, 172.63481080 
-45.87718413, 170.49990061 
-39.62453819, 176.82267010 
-39.50072852, 176.88196196 
-36.77969895, 174.74511415 
-41.28224380, 173.26843099 
-35.89605342, 174.43873590 
-36.85028540, 174.85740299 
-39.93315859, 175.02846042 
-41.27021721, 174.78123952 
-45.90756612, 170.50174658 
-36.76381688, 174.75614750 
-41.29158098, 174.77491781 
-36.80707034, 174.78956326 
-39.66768337, 176.87978840 
-36.96050717, 174.86609774 
-43.48409628, 172.60612957 
-46.43230252, 168.37348445 
-43.55315234, 172.59394357 
-41.17515477, 174.82774112 
-37.69555699, 176.11170277 
-36.94908656, 174.91091786 
-35.74168583, 174.34025345 
-43.55596395, 172.53101746 
-37.71156245, 176.14480866 
-41.30041858, 173.24124751 
-36.92606941, 174.92583541 
-36.70723269, 174.74427975 
-43.50029844, 172.65156872 
-40.47390959, 175.29219256 
-36.94701836, 174.84566769 
-36.89094485, 174.69963815 
-40.37256169, 175.59268725 
-36.86646851, 174.73056210 
-43.31596610, 172.66891452 
-40.07603964, 175.37913456 
-40.35091086, 175.61332081 
-41.50899632, 173.93767764 
-41.34268067, 173.19483643 
-45.85841056, 170.50040771 
-40.35939826, 175.61362513 
-36.87477197, 174.75561107 
-43.53308947, 172.65370672 
-37.80326503, 174.87401027 
-43.54744686, 172.61570725 
-36.69537451, 174.72670738 
-41.34325818, 174.77414514 
-43.53188083, 172.60060844 
-41.12632663, 175.05328860 
-40.94509279, 175.66980553 
-39.50225370, 176.88752276 
-43.48641095, 172.71202261 
-40.95828648, 175.64605253 
-36.86193841, 174.61305885 
-43.52082606, 172.62802722 
-38.00380437, 177.16309460 
-43.55038885, 172.63986618 
-37.63958221, 176.18406470 
-43.53957320, 172.60398624 
-43.52441768, 172.62769579 
-41.31191787, 174.79128589 
-38.14900869, 176.25094234 
-36.85523076, 174.73042081 
-43.89850774, 171.75684935 
-36.99179220, 174.84763703 
-41.31426339, 174.81176664 
-39.89167024, 175.00736610 
-43.52914097, 172.60766812 
-37.65940735, 176.21414017 
-36.85320501, 174.80004858 
-38.12958133, 176.23313085 
-38.15502977, 176.26381744 
-43.54330649, 172.52724119 
-41.17158977, 174.82478110 
-43.57020260, 172.59038634 
-37.78520563, 175.28113960 
-43.55281643, 172.61393990 
-41.18714001, 174.93437020 
-43.55944386, 172.61138412 
-40.34907094, 175.61740572 
-41.13070126, 174.88046076 
-41.22439157, 174.85739772 
-43.52229013, 172.57287974 
-36.88105378, 174.71179465 
-43.30400646, 172.59055072 
-36.85715152, 174.64271625 
-43.53180164, 172.57369131 
-46.19435781, 168.86490715 
-36.85817480, 174.76375594 
-38.08515593, 176.70388193 
-43.56200036, 172.58061052 
-40.34832816, 175.62870276 
-36.70953085, 174.73814085 
-41.26673665, 174.78206415 
-35.77381651, 174.24556244 
-36.80045603, 174.78646155 
-41.51319061, 173.84632719 
-36.84717814, 174.82877460 
-36.80121685, 174.78681548 
-36.95762995, 174.83383914 
-45.87467701, 170.50832444 
-40.62409624, 175.28587731 
-36.99008120, 174.87911223 
-36.88023607, 174.81309214 
-37.78718721, 175.23892621 
-39.66758098, 176.87988755 
-43.54948784, 172.60168063 
-39.63762114, 176.84050342 
-43.47406743, 172.66310686 
-37.69526518, 176.16124097 
-45.85691869, 170.51329187 
-37.78707455, 175.25098174 
-36.89903813, 174.85163751 
-36.87857817, 174.54172450 
-43.54393362, 172.60728749 
-36.87647767, 174.82602883 
-40.22731238, 175.56229359 
-38.14863387, 176.20858838 
-41.29118141, 174.79487444 
-41.30060186, 174.78161211 
-41.12469956, 173.02313355 
-39.64286405, 176.84427711 
-36.79553508, 175.05117442 
-36.89552997, 174.76472759 
-39.60721470, 176.86572918 
-39.92545225, 175.03945425 
-41.21300837, 174.92310877 
-45.88822396, 170.50423841 
-43.54408436, 172.66915399 
-43.52199652, 172.63357592 
-36.85432011, 174.75929306 
-37.79156289, 176.31640962 
-39.90749543, 175.05639836 
-36.86262739, 174.64889095 
-41.01969324, 175.53235889 
-41.31681326, 174.80713016 
-38.69436036, 176.07744129 
-37.07181382, 174.96133581 
-37.68168388, 176.16640029 
-40.36243360, 175.63347832 
-40.35939826, 175.61362513 
-39.64459599, 176.85152626 
-36.88790310, 174.74714814 
-46.43302689, 168.36006599 
-43.50331435, 172.64264490 
-37.04755425, 174.92539319 
-37.77823855, 175.25170140 
-36.90848200, 174.68212469 
-36.84864940, 174.82922461 
-36.79196869, 174.74802613 
-46.40751210, 168.37300892 
-40.07380310, 175.41666191 
